keyword,frequency,year
sound graphs,0,1996
sound graphs,0,1997
sound graphs,0,1998
sound graphs,0,1999
sound graphs,0,2000
sound graphs,0,2001
sound graphs,0,2002
sound graphs,0,2003
sound graphs,0,2004
sound graphs,0,2005
sound graphs,0,2006
sound graphs,0,2007
sound graphs,0,2008
sound graphs,0,2009
sound graphs,0,2010
sound graphs,0,2011
sound graphs,1,2012
sound graphs,0,2013
sound graphs,0,2014
sound graphs,0,2015
space,0,1990
space,0,1991
space,0,1992
space,0,1993
space,0,1994
space,0,1995
space,0,1996
space,0,1997
space,0,1998
space,0,1999
space,0,2000
space,0,2001
space,0,2002
space,0,2003
space,0,2004
space,0,2005
space,0,2006
space,0,2007
space,0,2008
space,0,2009
space,0,2010
space,0,2011
space,1,2012
space,0,2013
space,0,2014
space,0,2015
space-time cube,0,1990
space-time cube,0,1991
space-time cube,0,1992
space-time cube,0,1993
space-time cube,0,1994
space-time cube,0,1995
space-time cube,0,1996
space-time cube,0,1997
space-time cube,0,1998
space-time cube,0,1999
space-time cube,0,2000
space-time cube,0,2001
space-time cube,0,2002
space-time cube,0,2003
space-time cube,0,2004
space-time cube,0,2005
space-time cube,0,2006
space-time cube,0,2007
space-time cube,0,2008
space-time cube,0,2009
space-time cube,1,2010
space-time cube,0,2011
space-time cube,0,2012
space-time cube,0,2013
space-time cube,0,2014
space-time cube,0,2015
Sparse Traffic Trajectory,0,1990
Sparse Traffic Trajectory,0,1991
Sparse Traffic Trajectory,0,1992
Sparse Traffic Trajectory,0,1993
Sparse Traffic Trajectory,0,1994
Sparse Traffic Trajectory,0,1995
Sparse Traffic Trajectory,0,1996
Sparse Traffic Trajectory,0,1997
Sparse Traffic Trajectory,0,1998
Sparse Traffic Trajectory,0,1999
Sparse Traffic Trajectory,0,2000
Sparse Traffic Trajectory,0,2001
Sparse Traffic Trajectory,0,2002
Sparse Traffic Trajectory,0,2003
Sparse Traffic Trajectory,0,2004
Sparse Traffic Trajectory,0,2005
Sparse Traffic Trajectory,0,2006
Sparse Traffic Trajectory,0,2007
Sparse Traffic Trajectory,0,2008
Sparse Traffic Trajectory,0,2009
Sparse Traffic Trajectory,0,2010
Sparse Traffic Trajectory,0,2011
Sparse Traffic Trajectory,0,2012
Sparse Traffic Trajectory,0,2013
Sparse Traffic Trajectory,1,2014
Sparse Traffic Trajectory,0,2015
spatial ensemble uncertainty,0,1990
spatial ensemble uncertainty,0,1991
spatial ensemble uncertainty,0,1992
spatial ensemble uncertainty,0,1993
spatial ensemble uncertainty,0,1994
spatial ensemble uncertainty,0,1995
spatial ensemble uncertainty,0,1996
spatial ensemble uncertainty,0,1997
spatial ensemble uncertainty,0,1998
spatial ensemble uncertainty,0,1999
spatial ensemble uncertainty,0,2000
spatial ensemble uncertainty,0,2001
spatial ensemble uncertainty,0,2002
spatial ensemble uncertainty,0,2003
spatial ensemble uncertainty,0,2004
spatial ensemble uncertainty,0,2005
spatial ensemble uncertainty,0,2006
spatial ensemble uncertainty,0,2007
spatial ensemble uncertainty,0,2008
spatial ensemble uncertainty,0,2009
spatial ensemble uncertainty,0,2010
spatial ensemble uncertainty,0,2011
spatial ensemble uncertainty,0,2012
spatial ensemble uncertainty,0,2013
spatial ensemble uncertainty,0,2014
spatial ensemble uncertainty,1,2015
spatiotemporal epidemic simulation,0,1990
spatiotemporal epidemic simulation,0,1991
spatiotemporal epidemic simulation,0,1992
spatiotemporal epidemic simulation,0,1993
spatiotemporal epidemic simulation,0,1994
spatiotemporal epidemic simulation,0,1995
spatiotemporal epidemic simulation,0,1996
spatiotemporal epidemic simulation,0,1997
spatiotemporal epidemic simulation,0,1998
spatiotemporal epidemic simulation,0,1999
spatiotemporal epidemic simulation,0,2000
spatiotemporal epidemic simulation,0,2001
spatiotemporal epidemic simulation,0,2002
spatiotemporal epidemic simulation,0,2003
spatiotemporal epidemic simulation,0,2004
spatiotemporal epidemic simulation,0,2005
spatiotemporal epidemic simulation,0,2006
spatiotemporal epidemic simulation,0,2007
spatiotemporal epidemic simulation,0,2008
spatiotemporal epidemic simulation,0,2009
spatiotemporal epidemic simulation,0,2010
spatiotemporal epidemic simulation,0,2011
spatiotemporal epidemic simulation,0,2012
spatiotemporal epidemic simulation,0,2013
spatiotemporal epidemic simulation,0,2014
spatiotemporal epidemic simulation,1,2015
Spectroscopy,0,1990
Spectroscopy,0,1991
Spectroscopy,0,1992
Spectroscopy,0,1993
Spectroscopy,0,1994
Spectroscopy,0,1995
Spectroscopy,0,1996
Spectroscopy,0,1997
Spectroscopy,0,1998
Spectroscopy,0,1999
Spectroscopy,0,2000
Spectroscopy,0,2001
Spectroscopy,0,2002
Spectroscopy,0,2003
Spectroscopy,0,2004
Spectroscopy,0,2005
Spectroscopy,0,2006
Spectroscopy,0,2007
Spectroscopy,0,2008
Spectroscopy,0,2009
Spectroscopy,0,2010
Spectroscopy,0,2011
Spectroscopy,0,2012
Spectroscopy,0,2013
Spectroscopy,1,2014
Spectroscopy,0,2015
Spine,0,1990
Spine,0,1991
Spine,0,1992
Spine,0,1993
Spine,0,1994
Spine,0,1995
Spine,0,1996
Spine,0,1997
Spine,0,1998
Spine,0,1999
Spine,0,2000
Spine,0,2001
Spine,0,2002
Spine,0,2003
Spine,0,2004
Spine,0,2005
Spine,0,2006
Spine,0,2007
Spine,0,2008
Spine,0,2009
Spine,0,2010
Spine,0,2011
Spine,0,2012
Spine,0,2013
Spine,1,2014
Spine,0,2015
Spinel Explorer,0,1990
Spinel Explorer,0,1991
Spinel Explorer,0,1992
Spinel Explorer,0,1993
Spinel Explorer,0,1994
Spinel Explorer,0,1995
Spinel Explorer,0,1996
Spinel Explorer,0,1997
Spinel Explorer,0,1998
Spinel Explorer,0,1999
Spinel Explorer,0,2000
Spinel Explorer,0,2001
Spinel Explorer,0,2002
Spinel Explorer,0,2003
Spinel Explorer,0,2004
Spinel Explorer,0,2005
Spinel Explorer,0,2006
Spinel Explorer,0,2007
Spinel Explorer,0,2008
Spinel Explorer,0,2009
Spinel Explorer,0,2010
Spinel Explorer,0,2011
Spinel Explorer,0,2012
Spinel Explorer,0,2013
Spinel Explorer,1,2014
Spinel Explorer,0,2015
spinel group minerals,0,1990
spinel group minerals,0,1991
spinel group minerals,0,1992
spinel group minerals,0,1993
spinel group minerals,0,1994
spinel group minerals,0,1995
spinel group minerals,0,1996
spinel group minerals,0,1997
spinel group minerals,0,1998
spinel group minerals,0,1999
spinel group minerals,0,2000
spinel group minerals,0,2001
spinel group minerals,0,2002
spinel group minerals,0,2003
spinel group minerals,0,2004
spinel group minerals,0,2005
spinel group minerals,0,2006
spinel group minerals,0,2007
spinel group minerals,0,2008
spinel group minerals,0,2009
spinel group minerals,0,2010
spinel group minerals,0,2011
spinel group minerals,0,2012
spinel group minerals,0,2013
spinel group minerals,0,2014
spinel group minerals,1,2015
sport,0,1990
sport,0,1991
sport,0,1992
sport,0,1993
sport,0,1994
sport,0,1995
sport,0,1996
sport,0,1997
sport,0,1998
sport,0,1999
sport,0,2000
sport,0,2001
sport,0,2002
sport,0,2003
sport,0,2004
sport,0,2005
sport,0,2006
sport,0,2007
sport,0,2008
sport,0,2009
sport,0,2010
sport,0,2011
sport,0,2012
sport,0,2013
sport,2,2014
sport,0,2015
SpRay,0,1990
SpRay,0,1991
SpRay,0,1992
SpRay,0,1993
SpRay,0,1994
SpRay,0,1995
SpRay,0,1996
SpRay,0,1997
SpRay,0,1998
SpRay,0,1999
SpRay,0,2000
SpRay,0,2001
SpRay,0,2002
SpRay,0,2003
SpRay,0,2004
SpRay,0,2005
SpRay,0,2006
SpRay,0,2007
SpRay,0,2008
SpRay,1,2009
SpRay,0,2010
SpRay,0,2011
SpRay,0,2012
SpRay,0,2013
SpRay,0,2014
SpRay,0,2015
statistical independence testing,0,1990
statistical independence testing,0,1991
statistical independence testing,0,1992
statistical independence testing,0,1993
statistical independence testing,0,1994
statistical independence testing,0,1995
statistical independence testing,0,1996
statistical independence testing,0,1997
statistical independence testing,0,1998
statistical independence testing,0,1999
statistical independence testing,0,2000
statistical independence testing,0,2001
statistical independence testing,0,2002
statistical independence testing,0,2003
statistical independence testing,0,2004
statistical independence testing,0,2005
statistical independence testing,0,2006
statistical independence testing,0,2007
statistical independence testing,0,2008
statistical independence testing,0,2009
statistical independence testing,1,2010
statistical independence testing,0,2011
statistical independence testing,0,2012
statistical independence testing,0,2013
statistical independence testing,0,2014
statistical independence testing,0,2015
statistically guided imputation,0,1990
statistically guided imputation,0,1991
statistically guided imputation,0,1992
statistically guided imputation,0,1993
statistically guided imputation,0,1994
statistically guided imputation,0,1995
statistically guided imputation,0,1996
statistically guided imputation,0,1997
statistically guided imputation,0,1998
statistically guided imputation,0,1999
statistically guided imputation,0,2000
statistically guided imputation,0,2001
statistically guided imputation,0,2002
statistically guided imputation,0,2003
statistically guided imputation,0,2004
statistically guided imputation,0,2005
statistically guided imputation,0,2006
statistically guided imputation,0,2007
statistically guided imputation,0,2008
statistically guided imputation,0,2009
statistically guided imputation,0,2010
statistically guided imputation,0,2011
statistically guided imputation,0,2012
statistically guided imputation,0,2013
statistically guided imputation,0,2014
statistically guided imputation,1,2015
StreamVisND,0,1990
StreamVisND,0,1991
StreamVisND,0,1992
StreamVisND,0,1993
StreamVisND,0,1994
StreamVisND,0,1995
StreamVisND,0,1996
StreamVisND,0,1997
StreamVisND,0,1998
StreamVisND,0,1999
StreamVisND,0,2000
StreamVisND,0,2001
StreamVisND,0,2002
StreamVisND,0,2003
StreamVisND,0,2004
StreamVisND,0,2005
StreamVisND,0,2006
StreamVisND,0,2007
StreamVisND,0,2008
StreamVisND,0,2009
StreamVisND,0,2010
StreamVisND,0,2011
StreamVisND,0,2012
StreamVisND,0,2013
StreamVisND,0,2014
StreamVisND,1,2015
structural feature,0,1990
structural feature,0,1991
structural feature,0,1992
structural feature,0,1993
structural feature,0,1994
structural feature,0,1995
structural feature,0,1996
structural feature,0,1997
structural feature,0,1998
structural feature,0,1999
structural feature,0,2000
structural feature,0,2001
structural feature,0,2002
structural feature,0,2003
structural feature,0,2004
structural feature,0,2005
structural feature,0,2006
structural feature,0,2007
structural feature,0,2008
structural feature,0,2009
structural feature,0,2010
structural feature,0,2011
structural feature,1,2012
structural feature,0,2013
structural feature,0,2014
structural feature,0,2015
subspaces,0,1990
subspaces,0,1991
subspaces,0,1992
subspaces,0,1993
subspaces,0,1994
subspaces,0,1995
subspaces,0,1996
subspaces,0,1997
subspaces,0,1998
subspaces,0,1999
subspaces,0,2000
subspaces,0,2001
subspaces,0,2002
subspaces,0,2003
subspaces,0,2004
subspaces,0,2005
subspaces,0,2006
subspaces,0,2007
subspaces,0,2008
subspaces,0,2009
subspaces,1,2010
subspaces,0,2011
subspaces,0,2012
subspaces,0,2013
subspaces,0,2014
subspaces,0,2015
Sunfall,0,1990
Sunfall,0,1991
Sunfall,0,1992
Sunfall,0,1993
Sunfall,0,1994
Sunfall,0,1995
Sunfall,0,1996
Sunfall,0,1997
Sunfall,0,1998
Sunfall,0,1999
Sunfall,0,2000
Sunfall,0,2001
Sunfall,0,2002
Sunfall,0,2003
Sunfall,0,2004
Sunfall,0,2005
Sunfall,0,2006
Sunfall,1,2007
Sunfall,0,2008
Sunfall,0,2009
Sunfall,0,2010
Sunfall,0,2011
Sunfall,0,2012
Sunfall,0,2013
Sunfall,0,2014
Sunfall,0,2015
supervised dimension reduction,0,1990
supervised dimension reduction,0,1991
supervised dimension reduction,0,1992
supervised dimension reduction,0,1993
supervised dimension reduction,0,1994
supervised dimension reduction,0,1995
supervised dimension reduction,0,1996
supervised dimension reduction,0,1997
supervised dimension reduction,0,1998
supervised dimension reduction,0,1999
supervised dimension reduction,0,2000
supervised dimension reduction,0,2001
supervised dimension reduction,0,2002
supervised dimension reduction,0,2003
supervised dimension reduction,0,2004
supervised dimension reduction,0,2005
supervised dimension reduction,0,2006
supervised dimension reduction,0,2007
supervised dimension reduction,0,2008
supervised dimension reduction,0,2009
supervised dimension reduction,1,2010
supervised dimension reduction,0,2011
supervised dimension reduction,0,2012
supervised dimension reduction,0,2013
supervised dimension reduction,0,2014
supervised dimension reduction,0,2015
Surveillance,0,1990
Surveillance,0,1991
Surveillance,0,1992
Surveillance,0,1993
Surveillance,0,1994
Surveillance,0,1995
Surveillance,0,1996
Surveillance,0,1997
Surveillance,0,1998
Surveillance,0,1999
Surveillance,0,2000
Surveillance,0,2001
Surveillance,0,2002
Surveillance,0,2003
Surveillance,0,2004
Surveillance,0,2005
Surveillance,0,2006
Surveillance,0,2007
Surveillance,0,2008
Surveillance,0,2009
Surveillance,0,2010
Surveillance,0,2011
Surveillance,0,2012
Surveillance,2,2013
Surveillance,0,2014
Surveillance,0,2015
suspicious behavior detection,0,1990
suspicious behavior detection,0,1991
suspicious behavior detection,0,1992
suspicious behavior detection,0,1993
suspicious behavior detection,0,1994
suspicious behavior detection,0,1995
suspicious behavior detection,0,1996
suspicious behavior detection,0,1997
suspicious behavior detection,0,1998
suspicious behavior detection,0,1999
suspicious behavior detection,0,2000
suspicious behavior detection,0,2001
suspicious behavior detection,0,2002
suspicious behavior detection,0,2003
suspicious behavior detection,0,2004
suspicious behavior detection,0,2005
suspicious behavior detection,0,2006
suspicious behavior detection,0,2007
suspicious behavior detection,0,2008
suspicious behavior detection,1,2009
suspicious behavior detection,0,2010
suspicious behavior detection,0,2011
suspicious behavior detection,0,2012
suspicious behavior detection,0,2013
suspicious behavior detection,0,2014
suspicious behavior detection,0,2015
syndromic hotspots,0,1990
syndromic hotspots,0,1991
syndromic hotspots,0,1992
syndromic hotspots,0,1993
syndromic hotspots,0,1994
syndromic hotspots,0,1995
syndromic hotspots,0,1996
syndromic hotspots,0,1997
syndromic hotspots,0,1998
syndromic hotspots,0,1999
syndromic hotspots,0,2000
syndromic hotspots,0,2001
syndromic hotspots,0,2002
syndromic hotspots,0,2003
syndromic hotspots,0,2004
syndromic hotspots,0,2005
syndromic hotspots,0,2006
syndromic hotspots,0,2007
syndromic hotspots,1,2008
syndromic hotspots,0,2009
syndromic hotspots,0,2010
syndromic hotspots,0,2011
syndromic hotspots,0,2012
syndromic hotspots,0,2013
syndromic hotspots,0,2014
syndromic hotspots,0,2015
System,0,1990
System,0,1991
System,0,1992
System,0,1993
System,0,1994
System,0,1995
System,0,1996
System,0,1997
System,0,1998
System,0,1999
System,0,2000
System,0,2001
System,0,2002
System,0,2003
System,0,2004
System,0,2005
System,0,2006
System,0,2007
System,0,2008
System,0,2009
System,0,2010
System,0,2011
System,0,2012
System,0,2013
System,0,2014
System,1,2015
tabletop,0,1990
tabletop,0,1991
tabletop,0,1992
tabletop,0,1993
tabletop,0,1994
tabletop,0,1995
tabletop,0,1996
tabletop,0,1997
tabletop,0,1998
tabletop,0,1999
tabletop,0,2000
tabletop,0,2001
tabletop,0,2002
tabletop,0,2003
tabletop,0,2004
tabletop,0,2005
tabletop,0,2006
tabletop,0,2007
tabletop,0,2008
tabletop,0,2009
tabletop,1,2010
tabletop,0,2011
tabletop,0,2012
tabletop,0,2013
tabletop,0,2014
tabletop,0,2015
tabletop display,0,1990
tabletop display,0,1991
tabletop display,0,1992
tabletop display,0,1993
tabletop display,0,1994
tabletop display,0,1995
tabletop display,0,1996
tabletop display,0,1997
tabletop display,0,1998
tabletop display,0,1999
tabletop display,0,2000
tabletop display,0,2001
tabletop display,0,2002
tabletop display,0,2003
tabletop display,0,2004
tabletop display,0,2005
tabletop display,0,2006
tabletop display,0,2007
tabletop display,0,2008
tabletop display,0,2009
tabletop display,1,2010
tabletop display,0,2011
tabletop display,0,2012
tabletop display,0,2013
tabletop display,0,2014
tabletop display,0,2015
task-driven recommendations,0,1990
task-driven recommendations,0,1991
task-driven recommendations,0,1992
task-driven recommendations,0,1993
task-driven recommendations,0,1994
task-driven recommendations,0,1995
task-driven recommendations,0,1996
task-driven recommendations,0,1997
task-driven recommendations,0,1998
task-driven recommendations,0,1999
task-driven recommendations,0,2000
task-driven recommendations,0,2001
task-driven recommendations,0,2002
task-driven recommendations,0,2003
task-driven recommendations,0,2004
task-driven recommendations,0,2005
task-driven recommendations,0,2006
task-driven recommendations,0,2007
task-driven recommendations,0,2008
task-driven recommendations,0,2009
task-driven recommendations,0,2010
task-driven recommendations,0,2011
task-driven recommendations,0,2012
task-driven recommendations,0,2013
task-driven recommendations,0,2014
task-driven recommendations,1,2015
taxi GPS data,0,1990
taxi GPS data,0,1991
taxi GPS data,0,1992
taxi GPS data,0,1993
taxi GPS data,0,1994
taxi GPS data,0,1995
taxi GPS data,0,1996
taxi GPS data,0,1997
taxi GPS data,0,1998
taxi GPS data,0,1999
taxi GPS data,0,2000
taxi GPS data,0,2001
taxi GPS data,0,2002
taxi GPS data,0,2003
taxi GPS data,0,2004
taxi GPS data,0,2005
taxi GPS data,0,2006
taxi GPS data,0,2007
taxi GPS data,0,2008
taxi GPS data,0,2009
taxi GPS data,0,2010
taxi GPS data,0,2011
taxi GPS data,0,2012
taxi GPS data,0,2013
taxi GPS data,0,2014
taxi GPS data,1,2015
taxonomy,0,1990
taxonomy,0,1991
taxonomy,0,1992
taxonomy,0,1993
taxonomy,0,1994
taxonomy,0,1995
taxonomy,0,1996
taxonomy,0,1997
taxonomy,0,1998
taxonomy,0,1999
taxonomy,0,2000
taxonomy,0,2001
taxonomy,0,2002
taxonomy,0,2003
taxonomy,0,2004
taxonomy,0,2005
taxonomy,0,2006
taxonomy,0,2007
taxonomy,0,2008
taxonomy,0,2009
taxonomy,0,2010
taxonomy,0,2011
taxonomy,1,2012
taxonomy,0,2013
taxonomy,0,2014
taxonomy,0,2015
temporal analysis,0,1990
temporal analysis,0,1991
temporal analysis,0,1992
temporal analysis,0,1993
temporal analysis,0,1994
temporal analysis,0,1995
temporal analysis,0,1996
temporal analysis,0,1997
temporal analysis,0,1998
temporal analysis,0,1999
temporal analysis,0,2000
temporal analysis,0,2001
temporal analysis,0,2002
temporal analysis,0,2003
temporal analysis,0,2004
temporal analysis,0,2005
temporal analysis,0,2006
temporal analysis,0,2007
temporal analysis,2,2008
temporal analysis,0,2009
temporal analysis,0,2010
temporal analysis,0,2011
temporal analysis,0,2012
temporal analysis,0,2013
temporal analysis,0,2014
temporal analysis,0,2015
temporal categorical records,0,1990
temporal categorical records,0,1991
temporal categorical records,0,1992
temporal categorical records,0,1993
temporal categorical records,0,1994
temporal categorical records,0,1995
temporal categorical records,0,1996
temporal categorical records,0,1997
temporal categorical records,0,1998
temporal categorical records,0,1999
temporal categorical records,0,2000
temporal categorical records,0,2001
temporal categorical records,0,2002
temporal categorical records,0,2003
temporal categorical records,0,2004
temporal categorical records,0,2005
temporal categorical records,0,2006
temporal categorical records,0,2007
temporal categorical records,0,2008
temporal categorical records,1,2009
temporal categorical records,0,2010
temporal categorical records,0,2011
temporal categorical records,0,2012
temporal categorical records,0,2013
temporal categorical records,0,2014
temporal categorical records,0,2015
temporal data,0,1990
temporal data,0,1991
temporal data,0,1992
temporal data,0,1993
temporal data,0,1994
temporal data,0,1995
temporal data,0,1996
temporal data,0,1997
temporal data,0,1998
temporal data,0,1999
temporal data,0,2000
temporal data,0,2001
temporal data,0,2002
temporal data,0,2003
temporal data,0,2004
temporal data,0,2005
temporal data,0,2006
temporal data,0,2007
temporal data,0,2008
temporal data,0,2009
temporal data,1,2010
temporal data,0,2011
temporal data,0,2012
temporal data,0,2013
temporal data,0,2014
temporal data,0,2015
temporal relationship,0,1990
temporal relationship,0,1991
temporal relationship,0,1992
temporal relationship,0,1993
temporal relationship,0,1994
temporal relationship,0,1995
temporal relationship,0,1996
temporal relationship,0,1997
temporal relationship,0,1998
temporal relationship,0,1999
temporal relationship,0,2000
temporal relationship,0,2001
temporal relationship,0,2002
temporal relationship,0,2003
temporal relationship,0,2004
temporal relationship,0,2005
temporal relationship,0,2006
temporal relationship,0,2007
temporal relationship,0,2008
temporal relationship,0,2009
temporal relationship,1,2010
temporal relationship,0,2011
temporal relationship,0,2012
temporal relationship,0,2013
temporal relationship,0,2014
temporal relationship,0,2015
temporal relationships,0,1990
temporal relationships,0,1991
temporal relationships,0,1992
temporal relationships,0,1993
temporal relationships,0,1994
temporal relationships,0,1995
temporal relationships,0,1996
temporal relationships,0,1997
temporal relationships,0,1998
temporal relationships,0,1999
temporal relationships,0,2000
temporal relationships,0,2001
temporal relationships,0,2002
temporal relationships,0,2003
temporal relationships,0,2004
temporal relationships,0,2005
temporal relationships,0,2006
temporal relationships,0,2007
temporal relationships,0,2008
temporal relationships,0,2009
temporal relationships,1,2010
temporal relationships,0,2011
temporal relationships,0,2012
temporal relationships,0,2013
temporal relationships,0,2014
temporal relationships,0,2015
terrorist,0,1990
terrorist,0,1991
terrorist,0,1992
terrorist,0,1993
terrorist,0,1994
terrorist,0,1995
terrorist,0,1996
terrorist,0,1997
terrorist,0,1998
terrorist,0,1999
terrorist,0,2000
terrorist,0,2001
terrorist,0,2002
terrorist,0,2003
terrorist,0,2004
terrorist,0,2005
terrorist,0,2006
terrorist,0,2007
terrorist,1,2008
terrorist,0,2009
terrorist,0,2010
terrorist,0,2011
terrorist,0,2012
terrorist,0,2013
terrorist,0,2014
terrorist,0,2015
Text,0,1990
Text,0,1991
Text,0,1992
Text,0,1993
Text,0,1994
Text,0,1995
Text,0,1996
Text,0,1997
Text,0,1998
Text,0,1999
Text,0,2000
Text,0,2001
Text,0,2002
Text,0,2003
Text,0,2004
Text,0,2005
Text,0,2006
Text,2,2007
Text,0,2008
Text,0,2009
Text,0,2010
Text,0,2011
Text,0,2012
Text,0,2013
Text,0,2014
Text,0,2015
text analysis,0,1990
text analysis,0,1991
text analysis,0,1992
text analysis,0,1993
text analysis,0,1994
text analysis,0,1995
text analysis,0,1996
text analysis,0,1997
text analysis,0,1998
text analysis,0,1999
text analysis,0,2000
text analysis,0,2001
text analysis,0,2002
text analysis,0,2003
text analysis,0,2004
text analysis,0,2005
text analysis,0,2006
text analysis,12,2007
text analysis,0,2008
text analysis,0,2009
text analysis,0,2010
text analysis,0,2011
text analysis,0,2012
text analysis,0,2013
text analysis,0,2014
text analysis,0,2015
Text Analytics,0,1990
Text Analytics,0,1991
Text Analytics,0,1992
Text Analytics,0,1993
Text Analytics,0,1994
Text Analytics,0,1995
Text Analytics,0,1996
Text Analytics,0,1997
Text Analytics,0,1998
Text Analytics,0,1999
Text Analytics,0,2000
Text Analytics,0,2001
Text Analytics,0,2002
Text Analytics,0,2003
Text Analytics,0,2004
Text Analytics,0,2005
Text Analytics,0,2006
Text Analytics,0,2007
Text Analytics,0,2008
Text Analytics,0,2009
Text Analytics,0,2010
Text Analytics,0,2011
Text Analytics,0,2012
Text Analytics,0,2013
Text Analytics,1,2014
Text Analytics,0,2015
text classification,0,1990
text classification,0,1991
text classification,0,1992
text classification,0,1993
text classification,0,1994
text classification,0,1995
text classification,0,1996
text classification,0,1997
text classification,0,1998
text classification,0,1999
text classification,0,2000
text classification,0,2001
text classification,0,2002
text classification,0,2003
text classification,0,2004
text classification,0,2005
text classification,0,2006
text classification,0,2007
text classification,0,2008
text classification,0,2009
text classification,0,2010
text classification,0,2011
text classification,0,2012
text classification,0,2013
text classification,0,2014
text classification,2,2015
text corpora,0,1990
text corpora,0,1991
text corpora,0,1992
text corpora,0,1993
text corpora,0,1994
text corpora,0,1995
text corpora,0,1996
text corpora,0,1997
text corpora,0,1998
text corpora,0,1999
text corpora,0,2000
text corpora,0,2001
text corpora,0,2002
text corpora,0,2003
text corpora,0,2004
text corpora,0,2005
text corpora,0,2006
text corpora,0,2007
text corpora,0,2008
text corpora,0,2009
text corpora,1,2010
text corpora,0,2011
text corpora,0,2012
text corpora,0,2013
text corpora,0,2014
text corpora,0,2015
text data,0,1990
text data,0,1991
text data,0,1992
text data,0,1993
text data,0,1994
text data,0,1995
text data,0,1996
text data,0,1997
text data,0,1998
text data,0,1999
text data,0,2000
text data,0,2001
text data,0,2002
text data,0,2003
text data,0,2004
text data,0,2005
text data,0,2006
text data,0,2007
text data,0,2008
text data,0,2009
text data,0,2010
text data,0,2011
text data,1,2012
text data,0,2013
text data,0,2014
text data,0,2015
time series,0,1990
time series,0,1991
time series,0,1992
time series,0,1993
time series,0,1994
time series,0,1995
time series,0,1996
time series,0,1997
time series,0,1998
time series,0,1999
time series,0,2000
time series,0,2001
time series,0,2002
time series,0,2003
time series,0,2004
time series,0,2005
time series,0,2006
time series,0,2007
time series,0,2008
time series,0,2009
time series,0,2010
time series,0,2011
time series,0,2012
time series,0,2013
time series,0,2014
time series,7,2015
time series data,0,1990
time series data,0,1991
time series data,0,1992
time series data,0,1993
time series data,0,1994
time series data,0,1995
time series data,0,1996
time series data,0,1997
time series data,0,1998
time series data,0,1999
time series data,0,2000
time series data,0,2001
time series data,0,2002
time series data,0,2003
time series data,0,2004
time series data,0,2005
time series data,0,2006
time series data,0,2007
time series data,0,2008
time series data,0,2009
time series data,1,2010
time series data,0,2011
time series data,0,2012
time series data,0,2013
time series data,0,2014
time series data,0,2015
TimeBench,0,1990
TimeBench,0,1991
TimeBench,0,1992
TimeBench,0,1993
TimeBench,0,1994
TimeBench,0,1995
TimeBench,0,1996
TimeBench,0,1997
TimeBench,0,1998
TimeBench,0,1999
TimeBench,0,2000
TimeBench,0,2001
TimeBench,0,2002
TimeBench,0,2003
TimeBench,0,2004
TimeBench,0,2005
TimeBench,0,2006
TimeBench,0,2007
TimeBench,0,2008
TimeBench,0,2009
TimeBench,0,2010
TimeBench,0,2011
TimeBench,0,2012
TimeBench,1,2013
TimeBench,0,2014
TimeBench,0,2015
time-centric workflow,0,1990
time-centric workflow,0,1991
time-centric workflow,0,1992
time-centric workflow,0,1993
time-centric workflow,0,1994
time-centric workflow,0,1995
time-centric workflow,0,1996
time-centric workflow,0,1997
time-centric workflow,0,1998
time-centric workflow,0,1999
time-centric workflow,0,2000
time-centric workflow,0,2001
time-centric workflow,0,2002
time-centric workflow,0,2003
time-centric workflow,0,2004
time-centric workflow,0,2005
time-centric workflow,0,2006
time-centric workflow,0,2007
time-centric workflow,1,2008
time-centric workflow,0,2009
time-centric workflow,0,2010
time-centric workflow,0,2011
time-centric workflow,0,2012
time-centric workflow,0,2013
time-centric workflow,0,2014
time-centric workflow,0,2015
TimeLineCurator,0,1990
TimeLineCurator,0,1991
TimeLineCurator,0,1992
TimeLineCurator,0,1993
TimeLineCurator,0,1994
TimeLineCurator,0,1995
TimeLineCurator,0,1996
TimeLineCurator,0,1997
TimeLineCurator,0,1998
TimeLineCurator,0,1999
TimeLineCurator,0,2000
TimeLineCurator,0,2001
TimeLineCurator,0,2002
TimeLineCurator,0,2003
TimeLineCurator,0,2004
TimeLineCurator,0,2005
TimeLineCurator,0,2006
TimeLineCurator,0,2007
TimeLineCurator,0,2008
TimeLineCurator,0,2009
TimeLineCurator,0,2010
TimeLineCurator,0,2011
TimeLineCurator,0,2012
TimeLineCurator,0,2013
TimeLineCurator,0,2014
TimeLineCurator,1,2015
time-oriented data,0,1990
time-oriented data,0,1991
time-oriented data,0,1992
time-oriented data,0,1993
time-oriented data,0,1994
time-oriented data,0,1995
time-oriented data,0,1996
time-oriented data,0,1997
time-oriented data,0,1998
time-oriented data,0,1999
time-oriented data,0,2000
time-oriented data,0,2001
time-oriented data,0,2002
time-oriented data,0,2003
time-oriented data,0,2004
time-oriented data,0,2005
time-oriented data,0,2006
time-oriented data,0,2007
time-oriented data,1,2008
time-oriented data,0,2009
time-oriented data,0,2010
time-oriented data,0,2011
time-oriented data,0,2012
time-oriented data,0,2013
time-oriented data,0,2014
time-oriented data,0,2015
time-referenced data,0,1990
time-referenced data,0,1991
time-referenced data,0,1992
time-referenced data,0,1993
time-referenced data,0,1994
time-referenced data,0,1995
time-referenced data,0,1996
